tissue,frequency,conductivity,relative_permitivity,loss_tangent,penetration_depth
air,1.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,2.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,3.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,4.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,5.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,6.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,7.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,8.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,9.000e+9,0.000e-1,1.000e+0,0.000e-1,0
air,1.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,2.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,3.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,4.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,5.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,6.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,7.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,8.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.000e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.100e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.200e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.300e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.400e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.500e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.600e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.700e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.800e+10,0.000e-1,1.000e+0,0.000e-1,0
air,9.900e+10,0.000e-1,1.000e+0,0.000e-1,0
air,1.000e+11,0.000e-1,1.000e+0,0.000e-1,0
blood,1.000e+9,1.583e+0,6.106e+1,4.660e-1,2.688e-2
blood,2.000e+9,2.186e+0,5.902e+1,3.329e-1,1.891e-2
blood,3.000e+9,3.050e+0,5.735e+1,3.186e-1,1.334e-2
blood,4.000e+9,4.134e+0,5.568e+1,3.336e-1,9.712e-3
blood,5.000e+9,5.395e+0,5.395e+1,3.595e-1,7.340e-3
blood,6.000e+9,6.795e+0,5.218e+1,3.901e-1,5.747e-3
blood,7.000e+9,8.297e+0,5.040e+1,4.228e-1,4.638e-3
blood,8.000e+9,9.871e+0,4.861e+1,4.563e-1,3.841e-3
blood,9.000e+9,1.149e+1,4.684e+1,4.899e-1,3.251e-3
blood,1.000e+10,1.313e+1,4.511e+1,5.233e-1,2.801e-3
blood,1.100e+10,1.478e+1,4.342e+1,5.561e-1,2.451e-3
blood,1.200e+10,1.641e+1,4.179e+1,5.883e-1,2.173e-3
blood,1.300e+10,1.802e+1,4.021e+1,6.198e-1,1.948e-3
blood,1.400e+10,1.961e+1,3.870e+1,6.505e-1,1.764e-3
blood,1.500e+10,2.115e+1,3.726e+1,6.804e-1,1.610e-3
blood,1.600e+10,2.265e+1,3.588e+1,7.094e-1,1.481e-3
blood,1.700e+10,2.411e+1,3.457e+1,7.376e-1,1.371e-3
blood,1.800e+10,2.552e+1,3.332e+1,7.649e-1,1.276e-3
blood,1.900e+10,2.688e+1,3.213e+1,7.914e-1,1.194e-3
blood,2.000e+10,2.819e+1,3.101e+1,8.170e-1,1.123e-3
blood,2.100e+10,2.945e+1,2.995e+1,8.418e-1,1.059e-3
blood,2.200e+10,3.066e+1,2.894e+1,8.658e-1,1.004e-3
blood,2.300e+10,3.183e+1,2.798e+1,8.890e-1,9.539e-4
blood,2.400e+10,3.295e+1,2.708e+1,9.115e-1,9.093e-4
blood,2.500e+10,3.403e+1,2.622e+1,9.331e-1,8.692e-4
blood,2.600e+10,3.506e+1,2.541e+1,9.540e-1,8.329e-4
blood,2.700e+10,3.605e+1,2.464e+1,9.742e-1,8.000e-4
blood,2.800e+10,3.701e+1,2.391e+1,9.937e-1,7.699e-4
blood,2.900e+10,3.792e+1,2.321e+1,1.012e+0,7.424e-4
blood,3.000e+10,3.880e+1,2.256e+1,1.031e+0,7.172e-4
blood,3.100e+10,3.965e+1,2.194e+1,1.048e+0,6.939e-4
blood,3.200e+10,4.046e+1,2.134e+1,1.065e+0,6.724e-4
blood,3.300e+10,4.124e+1,2.078e+1,1.081e+0,6.525e-4
blood,3.400e+10,4.199e+1,2.025e+1,1.097e+0,6.339e-4
blood,3.500e+10,4.272e+1,1.974e+1,1.111e+0,6.167e-4
blood,3.600e+10,4.341e+1,1.925e+1,1.126e+0,6.006e-4
blood,3.700e+10,4.409e+1,1.879e+1,1.140e+0,5.855e-4
blood,3.800e+10,4.473e+1,1.835e+1,1.153e+0,5.714e-4
blood,3.900e+10,4.536e+1,1.793e+1,1.166e+0,5.581e-4
blood,4.000e+10,4.596e+1,1.753e+1,1.178e+0,5.456e-4
blood,4.100e+10,4.655e+1,1.715e+1,1.190e+0,5.338e-4
blood,4.200e+10,4.711e+1,1.679e+1,1.201e+0,5.227e-4
blood,4.300e+10,4.765e+1,1.644e+1,1.212e+0,5.121e-4
blood,4.400e+10,4.818e+1,1.610e+1,1.222e+0,5.022e-4
blood,4.500e+10,4.869e+1,1.578e+1,1.232e+0,4.927e-4
blood,4.600e+10,4.918e+1,1.548e+1,1.242e+0,4.837e-4
blood,4.700e+10,4.965e+1,1.519e+1,1.251e+0,4.752e-4
blood,4.800e+10,5.012e+1,1.490e+1,1.259e+0,4.670e-4
blood,4.900e+10,5.056e+1,1.463e+1,1.268e+0,4.592e-4
blood,5.000e+10,5.100e+1,1.438e+1,1.275e+0,4.518e-4
blood,5.100e+10,5.142e+1,1.413e+1,1.283e+0,4.447e-4
blood,5.200e+10,5.183e+1,1.389e+1,1.290e+0,4.379e-4
blood,5.300e+10,5.223e+1,1.366e+1,1.297e+0,4.314e-4
blood,5.400e+10,5.261e+1,1.344e+1,1.303e+0,4.252e-4
blood,5.500e+10,5.299e+1,1.323e+1,1.309e+0,4.192e-4
blood,5.600e+10,5.335e+1,1.302e+1,1.315e+0,4.135e-4
blood,5.700e+10,5.371e+1,1.282e+1,1.321e+0,4.080e-4
blood,5.800e+10,5.405e+1,1.263e+1,1.326e+0,4.027e-4
blood,5.900e+10,5.439e+1,1.245e+1,1.331e+0,3.976e-4
blood,6.000e+10,5.472e+1,1.228e+1,1.335e+0,3.926e-4
blood,6.100e+10,5.504e+1,1.210e+1,1.340e+0,3.879e-4
blood,6.200e+10,5.535e+1,1.194e+1,1.344e+0,3.833e-4
blood,6.300e+10,5.565e+1,1.178e+1,1.348e+0,3.789e-4
blood,6.400e+10,5.595e+1,1.163e+1,1.351e+0,3.746e-4
blood,6.500e+10,5.624e+1,1.148e+1,1.355e+0,3.705e-4
blood,6.600e+10,5.652e+1,1.133e+1,1.358e+0,3.665e-4
blood,6.700e+10,5.680e+1,1.120e+1,1.361e+0,3.626e-4
blood,6.800e+10,5.706e+1,1.106e+1,1.364e+0,3.589e-4
blood,6.900e+10,5.733e+1,1.093e+1,1.366e+0,3.553e-4
blood,7.000e+10,5.759e+1,1.080e+1,1.369e+0,3.518e-4
blood,7.100e+10,5.784e+1,1.068e+1,1.371e+0,3.483e-4
blood,7.200e+10,5.808e+1,1.056e+1,1.373e+0,3.450e-4
blood,7.300e+10,5.833e+1,1.045e+1,1.375e+0,3.418e-4
blood,7.400e+10,5.856e+1,1.034e+1,1.376e+0,3.387e-4
blood,7.500e+10,5.879e+1,1.023e+1,1.378e+0,3.357e-4
blood,7.600e+10,5.902e+1,1.012e+1,1.379e+0,3.327e-4
blood,7.700e+10,5.924e+1,1.002e+1,1.380e+0,3.299e-4
blood,7.800e+10,5.946e+1,9.923e+0,1.381e+0,3.271e-4
blood,7.900e+10,5.967e+1,9.826e+0,1.382e+0,3.244e-4
blood,8.000e+10,5.988e+1,9.733e+0,1.382e+0,3.217e-4
blood,8.100e+10,6.009e+1,9.642e+0,1.383e+0,3.192e-4
blood,8.200e+10,6.029e+1,9.553e+0,1.383e+0,3.166e-4
blood,8.300e+10,6.048e+1,9.467e+0,1.384e+0,3.142e-4
blood,8.400e+10,6.068e+1,9.384e+0,1.384e+0,3.118e-4
blood,8.500e+10,6.087e+1,9.302e+0,1.384e+0,3.095e-4
blood,8.600e+10,6.105e+1,9.223e+0,1.384e+0,3.072e-4
blood,8.700e+10,6.124e+1,9.145e+0,1.383e+0,3.050e-4
blood,8.800e+10,6.142e+1,9.070e+0,1.383e+0,3.028e-4
blood,8.900e+10,6.160e+1,8.997e+0,1.383e+0,3.007e-4
blood,9.000e+10,6.177e+1,8.925e+0,1.382e+0,2.987e-4
blood,9.100e+10,6.194e+1,8.855e+0,1.382e+0,2.966e-4
blood,9.200e+10,6.211e+1,8.787e+0,1.381e+0,2.947e-4
blood,9.300e+10,6.228e+1,8.721e+0,1.380e+0,2.927e-4
blood,9.400e+10,6.244e+1,8.656e+0,1.379e+0,2.909e-4
blood,9.500e+10,6.260e+1,8.593e+0,1.378e+0,2.890e-4
blood,9.600e+10,6.276e+1,8.531e+0,1.377e+0,2.872e-4
blood,9.700e+10,6.291e+1,8.471e+0,1.376e+0,2.854e-4
blood,9.800e+10,6.306e+1,8.412e+0,1.375e+0,2.837e-4
blood,9.900e+10,6.322e+1,8.355e+0,1.374e+0,2.820e-4
blood,1.000e+11,6.336e+1,8.299e+0,1.373e+0,2.803e-4
blood_vessel,1.000e+9,7.287e-1,4.456e+1,2.939e-1,4.915e-2
blood_vessel,2.000e+9,1.171e+0,4.309e+1,2.442e-1,2.998e-2
blood_vessel,3.000e+9,1.808e+0,4.185e+1,2.588e-1,1.915e-2
blood_vessel,4.000e+9,2.607e+0,4.060e+1,2.885e-1,1.311e-2
blood_vessel,5.000e+9,3.533e+0,3.930e+1,3.232e-1,9.538e-3
blood_vessel,6.000e+9,4.556e+0,3.796e+1,3.596e-1,7.291e-3
blood_vessel,7.000e+9,5.649e+0,3.662e+1,3.961e-1,5.793e-3
blood_vessel,8.000e+9,6.787e+0,3.528e+1,4.323e-1,4.748e-3
blood_vessel,9.000e+9,7.952e+0,3.396e+1,4.677e-1,3.990e-3
blood_vessel,1.000e+10,9.127e+0,3.267e+1,5.021e-1,3.422e-3
blood_vessel,1.100e+10,1.030e+1,3.143e+1,5.355e-1,2.985e-3
blood_vessel,1.200e+10,1.146e+1,3.022e+1,5.678e-1,2.641e-3
blood_vessel,1.300e+10,1.259e+1,2.907e+1,5.990e-1,2.365e-3
blood_vessel,1.400e+10,1.370e+1,2.797e+1,6.291e-1,2.140e-3
blood_vessel,1.500e+10,1.478e+1,2.692e+1,6.580e-1,1.953e-3
blood_vessel,1.600e+10,1.583e+1,2.593e+1,6.858e-1,1.796e-3
blood_vessel,1.700e+10,1.684e+1,2.498e+1,7.126e-1,1.663e-3
blood_vessel,1.800e+10,1.781e+1,2.409e+1,7.382e-1,1.550e-3
blood_vessel,1.900e+10,1.874e+1,2.324e+1,7.628e-1,1.451e-3
blood_vessel,2.000e+10,1.964e+1,2.245e+1,7.864e-1,1.365e-3
blood_vessel,2.100e+10,2.050e+1,2.169e+1,8.091e-1,1.289e-3
blood_vessel,2.200e+10,2.133e+1,2.098e+1,8.307e-1,1.223e-3
blood_vessel,2.300e+10,2.212e+1,2.030e+1,8.514e-1,1.163e-3
blood_vessel,2.400e+10,2.288e+1,1.967e+1,8.712e-1,1.110e-3
blood_vessel,2.500e+10,2.361e+1,1.907e+1,8.901e-1,1.062e-3
blood_vessel,2.600e+10,2.430e+1,1.850e+1,9.081e-1,1.019e-3
blood_vessel,2.700e+10,2.497e+1,1.797e+1,9.254e-1,9.794e-4
blood_vessel,2.800e+10,2.561e+1,1.746e+1,9.418e-1,9.435e-4
blood_vessel,2.900e+10,2.623e+1,1.698e+1,9.574e-1,9.108e-4
blood_vessel,3.000e+10,2.681e+1,1.652e+1,9.723e-1,8.807e-4
blood_vessel,3.100e+10,2.738e+1,1.609e+1,9.865e-1,8.529e-4
blood_vessel,3.200e+10,2.792e+1,1.569e+1,9.999e-1,8.273e-4
blood_vessel,3.300e+10,2.844e+1,1.530e+1,1.013e+0,8.036e-4
blood_vessel,3.400e+10,2.894e+1,1.493e+1,1.025e+0,7.815e-4
blood_vessel,3.500e+10,2.942e+1,1.458e+1,1.036e+0,7.610e-4
blood_vessel,3.600e+10,2.989e+1,1.425e+1,1.047e+0,7.418e-4
blood_vessel,3.700e+10,3.033e+1,1.393e+1,1.058e+0,7.239e-4
blood_vessel,3.800e+10,3.076e+1,1.363e+1,1.067e+0,7.071e-4
blood_vessel,3.900e+10,3.118e+1,1.335e+1,1.077e+0,6.913e-4
blood_vessel,4.000e+10,3.157e+1,1.307e+1,1.085e+0,6.764e-4
blood_vessel,4.100e+10,3.196e+1,1.281e+1,1.093e+0,6.624e-4
blood_vessel,4.200e+10,3.233e+1,1.257e+1,1.101e+0,6.492e-4
blood_vessel,4.300e+10,3.269e+1,1.233e+1,1.108e+0,6.366e-4
blood_vessel,4.400e+10,3.304e+1,1.210e+1,1.115e+0,6.248e-4
blood_vessel,4.500e+10,3.337e+1,1.189e+1,1.121e+0,6.135e-4
blood_vessel,4.600e+10,3.370e+1,1.168e+1,1.127e+0,6.028e-4
blood_vessel,4.700e+10,3.401e+1,1.148e+1,1.133e+0,5.926e-4
blood_vessel,4.800e+10,3.431e+1,1.129e+1,1.138e+0,5.830e-4
blood_vessel,4.900e+10,3.461e+1,1.111e+1,1.143e+0,5.737e-4
blood_vessel,5.000e+10,3.490e+1,1.093e+1,1.147e+0,5.649e-4
blood_vessel,5.100e+10,3.517e+1,1.077e+1,1.151e+0,5.565e-4
blood_vessel,5.200e+10,3.544e+1,1.061e+1,1.155e+0,5.484e-4
blood_vessel,5.300e+10,3.570e+1,1.045e+1,1.159e+0,5.407e-4
blood_vessel,5.400e+10,3.596e+1,1.030e+1,1.162e+0,5.333e-4
blood_vessel,5.500e+10,3.620e+1,1.016e+1,1.165e+0,5.262e-4
blood_vessel,5.600e+10,3.644e+1,1.002e+1,1.167e+0,5.194e-4
blood_vessel,5.700e+10,3.668e+1,9.889e+0,1.170e+0,5.128e-4
blood_vessel,5.800e+10,3.690e+1,9.762e+0,1.172e+0,5.066e-4
blood_vessel,5.900e+10,3.712e+1,9.639e+0,1.173e+0,5.005e-4
blood_vessel,6.000e+10,3.734e+1,9.520e+0,1.175e+0,4.946e-4
blood_vessel,6.100e+10,3.755e+1,9.405e+0,1.176e+0,4.890e-4
blood_vessel,6.200e+10,3.775e+1,9.295e+0,1.178e+0,4.836e-4
blood_vessel,6.300e+10,3.795e+1,9.188e+0,1.179e+0,4.783e-4
blood_vessel,6.400e+10,3.815e+1,9.085e+0,1.179e+0,4.733e-4
blood_vessel,6.500e+10,3.834e+1,8.986e+0,1.180e+0,4.684e-4
blood_vessel,6.600e+10,3.852e+1,8.890e+0,1.180e+0,4.637e-4
blood_vessel,6.700e+10,3.870e+1,8.797e+0,1.181e+0,4.591e-4
blood_vessel,6.800e+10,3.888e+1,8.707e+0,1.181e+0,4.547e-4
blood_vessel,6.900e+10,3.905e+1,8.620e+0,1.180e+0,4.504e-4
blood_vessel,7.000e+10,3.922e+1,8.535e+0,1.180e+0,4.462e-4
blood_vessel,7.100e+10,3.939e+1,8.453e+0,1.180e+0,4.422e-4
blood_vessel,7.200e+10,3.955e+1,8.374e+0,1.179e+0,4.383e-4
blood_vessel,7.300e+10,3.971e+1,8.297e+0,1.179e+0,4.345e-4
blood_vessel,7.400e+10,3.987e+1,8.223e+0,1.178e+0,4.308e-4
blood_vessel,7.500e+10,4.002e+1,8.150e+0,1.177e+0,4.272e-4
blood_vessel,7.600e+10,4.016e+1,8.080e+0,1.176e+0,4.237e-4
blood_vessel,7.700e+10,4.031e+1,8.012e+0,1.175e+0,4.203e-4
blood_vessel,7.800e+10,4.045e+1,7.946e+0,1.173e+0,4.170e-4
blood_vessel,7.900e+10,4.059e+1,7.882e+0,1.172e+0,4.138e-4
blood_vessel,8.000e+10,4.073e+1,7.819e+0,1.170e+0,4.107e-4
blood_vessel,8.100e+10,4.087e+1,7.759e+0,1.169e+0,4.076e-4
blood_vessel,8.200e+10,4.100e+1,7.700e+0,1.167e+0,4.047e-4
blood_vessel,8.300e+10,4.113e+1,7.642e+0,1.165e+0,4.018e-4
blood_vessel,8.400e+10,4.126e+1,7.586e+0,1.164e+0,3.990e-4
blood_vessel,8.500e+10,4.138e+1,7.532e+0,1.162e+0,3.962e-4
blood_vessel,8.600e+10,4.150e+1,7.479e+0,1.160e+0,3.936e-4
blood_vessel,8.700e+10,4.162e+1,7.428e+0,1.158e+0,3.909e-4
blood_vessel,8.800e+10,4.174e+1,7.377e+0,1.156e+0,3.884e-4
blood_vessel,8.900e+10,4.186e+1,7.329e+0,1.154e+0,3.859e-4
blood_vessel,9.000e+10,4.197e+1,7.281e+0,1.151e+0,3.835e-4
blood_vessel,9.100e+10,4.209e+1,7.234e+0,1.149e+0,3.811e-4
blood_vessel,9.200e+10,4.220e+1,7.189e+0,1.147e+0,3.788e-4
blood_vessel,9.300e+10,4.231e+1,7.145e+0,1.145e+0,3.765e-4
blood_vessel,9.400e+10,4.241e+1,7.102e+0,1.142e+0,3.743e-4
blood_vessel,9.500e+10,4.252e+1,7.060e+0,1.140e+0,3.721e-4
blood_vessel,9.600e+10,4.262e+1,7.019e+0,1.137e+0,3.700e-4
blood_vessel,9.700e+10,4.273e+1,6.979e+0,1.135e+0,3.679e-4
blood_vessel,9.800e+10,4.283e+1,6.940e+0,1.132e+0,3.659e-4
blood_vessel,9.900e+10,4.292e+1,6.901e+0,1.129e+0,3.639e-4
blood_vessel,1.000e+11,4.302e+1,6.864e+0,1.127e+0,3.619e-4
body_fluid,1.000e+9,1.667e+0,6.888e+1,4.351e-1,2.702e-2
body_fluid,2.000e+9,2.156e+0,6.847e+1,2.829e-1,2.058e-2
body_fluid,3.000e+9,2.956e+0,6.782e+1,2.612e-1,1.491e-2
body_fluid,4.000e+9,4.049e+0,6.692e+1,2.719e-1,1.082e-2
body_fluid,5.000e+9,5.411e+0,6.581e+1,2.956e-1,8.044e-3
body_fluid,6.000e+9,7.011e+0,6.450e+1,3.256e-1,6.159e-3
body_fluid,7.000e+9,8.817e+0,6.303e+1,3.593e-1,4.854e-3
body_fluid,8.000e+9,1.079e+1,6.141e+1,3.950e-1,3.926e-3
body_fluid,9.000e+9,1.291e+1,5.968e+1,4.320e-1,3.247e-3
body_fluid,1.000e+10,1.513e+1,5.787e+1,4.698e-1,2.739e-3
body_fluid,1.100e+10,1.741e+1,5.600e+1,5.082e-1,2.350e-3
body_fluid,1.200e+10,1.975e+1,5.410e+1,5.467e-1,2.045e-3
body_fluid,1.300e+10,2.209e+1,5.218e+1,5.854e-1,1.803e-3
body_fluid,1.400e+10,2.443e+1,5.027e+1,6.241e-1,1.608e-3
body_fluid,1.500e+10,2.675e+1,4.837e+1,6.627e-1,1.448e-3
body_fluid,1.600e+10,2.902e+1,4.652e+1,7.010e-1,1.315e-3
body_fluid,1.700e+10,3.125e+1,4.470e+1,7.391e-1,1.203e-3
body_fluid,1.800e+10,3.340e+1,4.294e+1,7.769e-1,1.109e-3
body_fluid,1.900e+10,3.549e+1,4.123e+1,8.143e-1,1.028e-3
body_fluid,2.000e+10,3.750e+1,3.959e+1,8.513e-1,9.579e-4
body_fluid,2.100e+10,3.943e+1,3.801e+1,8.879e-1,8.973e-4
body_fluid,2.200e+10,4.128e+1,3.650e+1,9.240e-1,8.443e-4
body_fluid,2.300e+10,4.305e+1,3.506e+1,9.597e-1,7.975e-4
body_fluid,2.400e+10,4.473e+1,3.368e+1,9.947e-1,7.561e-4
body_fluid,2.500e+10,4.634e+1,3.237e+1,1.029e+0,7.192e-4
body_fluid,2.600e+10,4.787e+1,3.112e+1,1.063e+0,6.862e-4
body_fluid,2.700e+10,4.931e+1,2.994e+1,1.097e+0,6.564e-4
body_fluid,2.800e+10,5.069e+1,2.881e+1,1.129e+0,6.296e-4
body_fluid,2.900e+10,5.200e+1,2.775e+1,1.162e+0,6.052e-4
body_fluid,3.000e+10,5.324e+1,2.673e+1,1.193e+0,5.830e-4
body_fluid,3.100e+10,5.441e+1,2.577e+1,1.224e+0,5.626e-4
body_fluid,3.200e+10,5.552e+1,2.486e+1,1.254e+0,5.440e-4
body_fluid,3.300e+10,5.658e+1,2.400e+1,1.284e+0,5.269e-4
body_fluid,3.400e+10,5.758e+1,2.318e+1,1.313e+0,5.111e-4
body_fluid,3.500e+10,5.853e+1,2.241e+1,1.341e+0,4.964e-4
body_fluid,3.600e+10,5.943e+1,2.168e+1,1.369e+0,4.828e-4
body_fluid,3.700e+10,6.028e+1,2.098e+1,1.396e+0,4.702e-4
body_fluid,3.800e+10,6.109e+1,2.032e+1,1.422e+0,4.584e-4
body_fluid,3.900e+10,6.185e+1,1.969e+1,1.448e+0,4.474e-4
body_fluid,4.000e+10,6.258e+1,1.910e+1,1.473e+0,4.370e-4
body_fluid,4.100e+10,6.327e+1,1.853e+1,1.497e+0,4.274e-4
body_fluid,4.200e+10,6.393e+1,1.800e+1,1.520e+0,4.183e-4
body_fluid,4.300e+10,6.456e+1,1.749e+1,1.543e+0,4.097e-4
body_fluid,4.400e+10,6.515e+1,1.700e+1,1.565e+0,4.016e-4
body_fluid,4.500e+10,6.571e+1,1.654e+1,1.587e+0,3.940e-4
body_fluid,4.600e+10,6.625e+1,1.610e+1,1.608e+0,3.868e-4
body_fluid,4.700e+10,6.676e+1,1.568e+1,1.628e+0,3.799e-4
