index,col_points,diameter [cm],radius [m],frequency [GHz],distance [mm],sPDn_pln [W/m2],sPDn_sph [W/m2]
230,5.0,16.7224,0.083612,6.0,2.5,6.846309000250922,7.302466128214279
231,5.0,16.7224,0.083612,6.0,5.0,5.168362926012456,5.3677190351369966
232,5.0,16.7224,0.083612,6.0,10.0,2.9482413313459217,2.9753232197111394
233,5.0,16.7224,0.083612,6.0,50.0,0.22363906376972298,0.2224960318495061
234,5.0,16.7224,0.083612,6.0,150.0,0.025808084949470577,0.025683083148691985
235,5.0,16.7224,0.083612,10.0,2.5,7.609350046624173,8.172652531113116
236,5.0,16.7224,0.083612,10.0,5.0,5.631271104870448,5.873864492685556
237,5.0,16.7224,0.083612,10.0,10.0,3.119320593403164,3.158632570759471
238,5.0,16.7224,0.083612,10.0,50.0,0.22499934066436292,0.2239053237774875
239,5.0,16.7224,0.083612,10.0,150.0,0.025826723872263622,0.025701936570025383
240,7.0,13.6055,0.06802749999999999,2.4,2.5,5.692901980400289,6.219706541817991
241,7.0,13.6055,0.06802749999999999,2.4,5.0,4.346883971284909,4.547578828676854
242,7.0,13.6055,0.06802749999999999,2.4,10.0,2.5188832913401797,2.5271436049175966
243,7.0,13.6055,0.06802749999999999,2.4,50.0,0.2146050863214159,0.2125472217403658
244,7.0,13.6055,0.06802749999999999,2.4,150.0,0.02565940592648469,0.025468875880141864
245,7.0,13.6055,0.06802749999999999,3.0,2.5,5.735936783075744,6.2789103615037085
246,7.0,13.6055,0.06802749999999999,3.0,5.0,4.415541563246041,4.627224054654976
247,7.0,13.6055,0.06802749999999999,3.0,10.0,2.5914454978556156,2.6042350914306347
248,7.0,13.6055,0.06802749999999999,3.0,50.0,0.21806740411289252,0.2161345939834844
249,7.0,13.6055,0.06802749999999999,3.0,150.0,0.025722218911750288,0.025532461575009224
250,7.0,13.6055,0.06802749999999999,3.5,2.5,5.795417967533194,6.3576426133364095
251,7.0,13.6055,0.06802749999999999,3.5,5.0,4.499807177530968,4.721868931300901
252,7.0,13.6055,0.06802749999999999,3.5,10.0,2.660114848679723,2.676285634705153
253,7.0,13.6055,0.06802749999999999,3.5,50.0,0.2198996504019023,0.21803673465728626
254,7.0,13.6055,0.06802749999999999,3.5,150.0,0.02575231042095709,0.025562927570452084
255,7.0,13.6055,0.06802749999999999,5.0,2.5,6.268289467782328,6.876238864707011
256,7.0,13.6055,0.06802749999999999,5.0,5.0,4.895989004818833,5.131500302108047
257,7.0,13.6055,0.06802749999999999,5.0,10.0,2.8544968458757185,2.8780338320896166
258,7.0,13.6055,0.06802749999999999,5.0,50.0,0.2227419883085661,0.22099261220817754
259,7.0,13.6055,0.06802749999999999,5.0,150.0,0.025795336150182775,0.025606493362985674
260,7.0,13.6055,0.06802749999999999,6.0,2.5,6.846309000250922,7.3949316438009465
261,7.0,13.6055,0.06802749999999999,6.0,5.0,5.168362926012456,5.402346788186046
262,7.0,13.6055,0.06802749999999999,6.0,10.0,2.9482413313459217,2.976193898246796
263,7.0,13.6055,0.06802749999999999,6.0,50.0,0.22363906376972298,0.2219268157477548
264,7.0,13.6055,0.06802749999999999,6.0,150.0,0.025808084949470577,0.025619403220538628
265,7.0,13.6055,0.06802749999999999,10.0,2.5,7.609350046624173,8.285147697604227
266,7.0,13.6055,0.06802749999999999,10.0,5.0,5.631271104870448,5.916855294520673
267,7.0,13.6055,0.06802749999999999,10.0,10.0,3.119320593403164,3.1617908990751085
268,7.0,13.6055,0.06802749999999999,10.0,50.0,0.22499934066436292,0.22334460363864855
269,7.0,13.6055,0.06802749999999999,10.0,150.0,0.025826723872263622,0.025638278461784066
270,7.0,13.9542,0.069771,2.4,2.5,5.692901980400289,6.207928432651192
271,7.0,13.9542,0.069771,2.4,5.0,4.346883971284909,4.543733589032942
272,7.0,13.9542,0.069771,2.4,10.0,2.5188832913401797,2.527490965952077
273,7.0,13.9542,0.069771,2.4,50.0,0.2146050863214159,0.21263657031857944
274,7.0,13.9542,0.069771,2.4,150.0,0.02565940592648469,0.02547819437341976
275,7.0,13.9542,0.069771,3.0,2.5,5.735936783075744,6.266748007768485
276,7.0,13.9542,0.069771,3.0,5.0,4.415541563246041,4.623134231905207
277,7.0,13.9542,0.069771,3.0,10.0,2.5914454978556156,2.6044921760191735
278,7.0,13.9542,0.069771,3.0,50.0,0.21806740411289252,0.21622165364943804
279,7.0,13.9542,0.069771,3.0,150.0,0.025722218911750288,0.025541772637091825
280,7.0,13.9542,0.069771,3.5,2.5,5.795417967533194,6.345046925492697
281,7.0,13.9542,0.069771,3.5,5.0,4.499807177530968,4.717564264326764
282,7.0,13.9542,0.069771,3.5,10.0,2.660114848679723,2.6764809181468023
283,7.0,13.9542,0.069771,3.5,50.0,0.2198996504019023,0.21812249903687422
284,7.0,13.9542,0.069771,3.5,150.0,0.02575231042095709,0.02557223534371074
285,7.0,13.9542,0.069771,5.0,2.5,6.268289467782328,6.862874957284145
286,7.0,13.9542,0.069771,5.0,5.0,4.895989004818833,5.127011275511783
287,7.0,13.9542,0.069771,5.0,10.0,2.8544968458757185,2.878107906420825
288,7.0,13.9542,0.069771,5.0,50.0,0.2227419883085661,0.22107626219810397
289,7.0,13.9542,0.069771,5.0,150.0,0.025795336150182775,0.025615795458480185
290,7.0,13.9542,0.069771,6.0,2.5,6.846309000250922,7.382808716999694
291,7.0,13.9542,0.069771,6.0,5.0,5.168362926012456,5.397940024131161
292,7.0,13.9542,0.069771,6.0,10.0,2.9482413313459217,2.976189133410518
293,7.0,13.9542,0.069771,6.0,50.0,0.22363906376972298,0.2220097688130424
294,7.0,13.9542,0.069771,6.0,150.0,0.025808084949470577,0.025628703510339666
295,7.0,13.9542,0.069771,10.0,2.5,7.609350046624173,8.270427392385301
296,7.0,13.9542,0.069771,10.0,5.0,5.631271104870448,5.911359681585482
297,7.0,13.9542,0.069771,10.0,10.0,3.119320593403164,3.1614901854331214
298,7.0,13.9542,0.069771,10.0,50.0,0.22499934066436292,0.22342647286207906
299,7.0,13.9542,0.069771,10.0,150.0,0.025826723872263622,0.0256475759933649
300,7.0,14.5182,0.072591,2.4,2.5,5.692901980400289,6.189936353640178
301,7.0,14.5182,0.072591,2.4,5.0,4.346883971284909,4.537791864957004
302,7.0,14.5182,0.072591,2.4,10.0,2.5188832913401797,2.527964670428683
303,7.0,14.5182,0.072591,2.4,50.0,0.2146050863214159,0.2127682960333581
304,7.0,14.5182,0.072591,2.4,150.0,0.02565940592648469,0.025491871207456517
305,7.0,14.5182,0.072591,3.0,2.5,5.735936783075744,6.248171164527776
306,7.0,14.5182,0.072591,3.0,5.0,4.415541563246041,4.616818457132552
307,7.0,14.5182,0.072591,3.0,10.0,2.5914454978556156,2.6048268327731656
308,7.0,14.5182,0.072591,3.0,50.0,0.21806740411289252,0.21634981711745022
309,7.0,14.5182,0.072591,3.0,150.0,0.025722218911750288,0.02555543665084164
310,7.0,14.5182,0.072591,3.5,2.5,5.795417967533194,6.325807960653331
311,7.0,14.5182,0.072591,3.5,5.0,4.499807177530968,4.710918800090846
312,7.0,14.5182,0.072591,3.5,10.0,2.660114848679723,2.6767198310697364
313,7.0,14.5182,0.072591,3.5,50.0,0.2198996504019023,0.21824866035332366
314,7.0,14.5182,0.072591,3.5,150.0,0.02575231042095709,0.025585893354674198
315,7.0,14.5182,0.072591,5.0,2.5,6.268289467782328,6.8424393248212
316,7.0,14.5182,0.072591,5.0,5.0,4.895989004818833,5.120072315832666
317,7.0,14.5182,0.072591,5.0,10.0,2.8544968458757185,2.8781571550120977
318,7.0,14.5182,0.072591,5.0,50.0,0.2227419883085661,0.22119914512049013
319,7.0,14.5182,0.072591,5.0,150.0,0.025795336150182775,0.025629444197241676
320,7.0,14.5182,0.072591,6.0,2.5,6.846309000250922,7.364271245659711
321,7.0,14.5182,0.072591,6.0,5.0,5.168362926012456,5.391121572767439
322,7.0,14.5182,0.072591,6.0,10.0,2.9482413313459217,2.9761159241423605
323,7.0,14.5182,0.072591,6.0,50.0,0.22363906376972298,0.22213157746206627
324,7.0,14.5182,0.072591,6.0,150.0,0.025808084949470577,0.025642349820246435
325,7.0,14.5182,0.072591,10.0,2.5,7.609350046624173,8.247901344514178
326,7.0,14.5182,0.072591,10.0,5.0,5.631271104870448,5.902871726860522
327,7.0,14.5182,0.072591,10.0,10.0,3.119320593403164,3.1609620800570677
328,7.0,14.5182,0.072591,10.0,50.0,0.22499934066436292,0.22354661139274892
329,7.0,14.5182,0.072591,10.0,150.0,0.025826723872263622,0.02566121882464817
330,7.0,15.2,0.076,2.4,2.5,5.692901980400289,6.169771995263042
331,7.0,15.2,0.076,2.4,5.0,4.346883971284909,4.531037627972502
332,7.0,15.2,0.076,2.4,10.0,2.5188832913401797,2.5284158530880934
333,7.0,15.2,0.076,2.4,50.0,0.2146050863214159,0.21290926529868393
334,7.0,15.2,0.076,2.4,150.0,0.02565940592648469,0.02550641688732554
335,7.0,15.2,0.076,3.0,2.5,5.735936783075744,6.227354788803435
336,7.0,15.2,0.076,3.0,5.0,4.415541563246041,4.609645035548424
337,7.0,15.2,0.076,3.0,10.0,2.5914454978556156,2.6051205975691083
338,7.0,15.2,0.076,3.0,50.0,0.21806740411289252,0.21648672440074865
339,7.0,15.2,0.076,3.0,150.0,0.025722218911750288,0.025569966975194033
340,7.0,15.2,0.076,3.5,2.5,5.795417967533194,6.304250098485251
341,7.0,15.2,0.076,3.5,5.0,4.499807177530968,4.703373303278697
342,7.0,15.2,0.076,3.5,10.0,2.660114848679723,2.6769042564128345
343,7.0,15.2,0.076,3.5,50.0,0.2198996504019023,0.21838328080735234
344,7.0,15.2,0.076,3.5,150.0,0.02575231042095709,0.025600416317625448
345,7.0,15.2,0.076,5.0,2.5,6.268289467782328,6.819506183668798
346,7.0,15.2,0.076,5.0,5.0,4.895989004818833,5.112181497506191
347,7.0,15.2,0.076,5.0,10.0,2.8544968458757185,2.8781227839670187
348,7.0,15.2,0.076,5.0,50.0,0.2227419883085661,0.22133003143298133
349,7.0,15.2,0.076,5.0,150.0,0.025795336150182775,0.02564395634985634
350,7.0,15.2,0.076,6.0,2.5,6.846309000250922,7.343469914122371
351,7.0,15.2,0.076,6.0,5.0,5.168362926012456,5.383358385434394
352,7.0,15.2,0.076,6.0,10.0,2.9482413313459217,2.975941520615408
353,7.0,15.2,0.076,6.0,50.0,0.22363906376972298,0.2222612357184135
354,7.0,15.2,0.076,6.0,150.0,0.025808084949470577,0.025656858697023534
355,7.0,15.2,0.076,10.0,2.5,7.609350046624173,8.222600735884367
356,7.0,15.2,0.076,10.0,5.0,5.631271104870448,5.893228607078332
357,7.0,15.2,0.076,10.0,10.0,3.119320593403164,3.1602738969954336
358,7.0,15.2,0.076,10.0,50.0,0.22499934066436292,0.22367436982605252
359,7.0,15.2,0.076,10.0,150.0,0.025826723872263622,0.025675723043064962
360,7.0,15.8818,0.07940900000000001,2.4,2.5,5.692901980400289,6.151158858876645
361,7.0,15.8818,0.07940900000000001,2.4,5.0,4.346883971284909,4.524715848562042
362,7.0,15.8818,0.07940900000000001,2.4,10.0,2.5188832913401797,2.528759535522432
363,7.0,15.8818,0.07940900000000001,2.4,50.0,0.2146050863214159,0.2130333087423893
364,7.0,15.8818,0.07940900000000001,2.4,150.0,0.02565940592648469,0.025519134061519476
365,7.0,15.8818,0.07940900000000001,3.0,2.5,5.735936783075744,6.208142886420024
366,7.0,15.8818,0.07940900000000001,3.0,5.0,4.415541563246041,4.602936201369375
367,7.0,15.8818,0.07940900000000001,3.0,10.0,2.5914454978556156,2.605317451154096
368,7.0,15.8818,0.07940900000000001,3.0,50.0,0.21806740411289252,0.21660695666327573
369,7.0,15.8818,0.07940900000000001,3.0,150.0,0.025722218911750288,0.025582668226519025
370,7.0,15.8818,0.07940900000000001,3.5,2.5,5.795417967533194,6.284354011092555
371,7.0,15.8818,0.07940900000000001,3.5,5.0,4.499807177530968,4.696318713006012
372,7.0,15.8818,0.07940900000000001,3.5,10.0,2.660114848679723,2.6769983946906892
373,7.0,15.8818,0.07940900000000001,3.5,50.0,0.2198996504019023,0.2185013653313661
374,7.0,15.8818,0.07940900000000001,3.5,150.0,0.02575231042095709,0.025613109741869165
375,7.0,15.8818,0.07940900000000001,5.0,2.5,6.268289467782328,6.798309152280511
376,7.0,15.8818,0.07940900000000001,5.0,5.0,4.895989004818833,5.104792751650671
377,7.0,15.8818,0.07940900000000001,5.0,10.0,2.8544968458757185,2.878009294018253
378,7.0,15.8818,0.07940900000000001,5.0,50.0,0.2227419883085661,0.22144461284489333
379,7.0,15.8818,0.07940900000000001,5.0,150.0,0.025795336150182775,0.02565663877009869
380,7.0,15.8818,0.07940900000000001,6.0,2.5,6.846309000250922,7.3242458229552545
381,7.0,15.8818,0.07940900000000001,6.0,5.0,5.168362926012456,5.376080593746564
382,7.0,15.8818,0.07940900000000001,6.0,10.0,2.9482413313459217,2.9756961631102326
383,7.0,15.8818,0.07940900000000001,6.0,50.0,0.22363906376972298,0.22237466777691253
384,7.0,15.8818,0.07940900000000001,6.0,150.0,0.025808084949470577,0.02566953772593538
385,7.0,15.8818,0.07940900000000001,10.0,2.5,7.609350046624173,8.199195608360862
386,7.0,15.8818,0.07940900000000001,10.0,5.0,5.631271104870448,5.88420775149527
387,7.0,15.8818,0.07940900000000001,10.0,10.0,3.119320593403164,3.159550551360426
388,7.0,15.8818,0.07940900000000001,10.0,50.0,0.22499934066436292,0.22378601551829683
389,7.0,15.8818,0.07940900000000001,10.0,150.0,0.025826723872263622,0.025688397024822833
390,7.0,16.4458,0.082229,2.4,2.5,5.692901980400289,6.136812070980067
391,7.0,16.4458,0.082229,2.4,5.0,4.346883971284909,4.519787244045959
392,7.0,16.4458,0.082229,2.4,10.0,2.5188832913401797,2.528977887424796
393,7.0,16.4458,0.082229,2.4,50.0,0.2146050863214159,0.21312506407737464
394,7.0,16.4458,0.082229,2.4,150.0,0.02565940592648469,0.025528481776188265
395,7.0,16.4458,0.082229,3.0,2.5,5.735936783075744,6.193336597469571
396,7.0,16.4458,0.082229,3.0,5.0,4.415541563246041,4.597709252951065
397,7.0,16.4458,0.082229,3.0,10.0,2.5914454978556156,2.605421732714498
398,7.0,16.4458,0.082229,3.0,50.0,0.21806740411289252,0.21669572511479862
399,7.0,16.4458,0.082229,3.0,150.0,0.025722218911750288,0.025592003590088206
400,7.0,16.4458,0.082229,3.5,2.5,5.795417967533194,6.269020821545877
401,7.0,16.4458,0.082229,3.5,5.0,4.499807177530968,4.690823865124183
402,7.0,16.4458,0.082229,3.5,10.0,2.660114848679723,2.6770223115805587
403,7.0,16.4458,0.082229,3.5,50.0,0.2198996504019023,0.21858845645129926
404,7.0,16.4458,0.082229,3.5,150.0,0.02575231042095709,0.025622438341814123
405,7.0,16.4458,0.082229,5.0,2.5,6.268289467782328,6.781952747846585
406,7.0,16.4458,0.082229,5.0,5.0,4.895989004818833,5.099030623295756
407,7.0,16.4458,0.082229,5.0,10.0,2.8544968458757185,2.8778694212683256
408,7.0,16.4458,0.082229,5.0,50.0,0.2227419883085661,0.2215289653554012
409,7.0,16.4458,0.082229,5.0,150.0,0.025795336150182775,0.02566595848116909
410,7.0,16.4458,0.082229,6.0,2.5,6.846309000250922,7.309413949185868
411,7.0,16.4458,0.082229,6.0,5.0,5.168362926012456,5.370399543521261
412,7.0,16.4458,0.082229,6.0,10.0,2.9482413313459217,2.975453014541719
413,7.0,16.4458,0.082229,6.0,50.0,0.22363906376972298,0.22245812163556447
414,7.0,16.4458,0.082229,6.0,150.0,0.025808084949470577,0.025678854593705166
415,7.0,16.4458,0.082229,10.0,2.5,7.609350046624173,8.181122858785
416,7.0,16.4458,0.082229,10.0,5.0,5.631271104870448,5.877177997858462
417,7.0,16.4458,0.082229,10.0,10.0,3.119320593403164,3.1589365859538385
418,7.0,16.4458,0.082229,10.0,50.0,0.22499934066436292,0.22386807534456876
419,7.0,16.4458,0.082229,10.0,150.0,0.025826723872263622,0.02569770954598039
420,7.0,16.7945,0.08397249999999999,2.4,2.5,5.692901980400289,6.128377710652883
421,7.0,16.7945,0.08397249999999999,2.4,5.0,4.346883971284909,4.516867605183233
422,7.0,16.7945,0.08397249999999999,2.4,10.0,2.5188832913401797,2.529087667738912
423,7.0,16.7945,0.08397249999999999,2.4,50.0,0.2146050863214159,0.21317746928504094
424,7.0,16.7945,0.08397249999999999,2.4,150.0,0.02565940592648469,0.025533798062096585
425,7.0,16.7945,0.08397249999999999,3.0,2.5,5.735936783075744,6.184633175193036
426,7.0,16.7945,0.08397249999999999,3.0,5.0,4.415541563246041,4.5946140894731045
427,7.0,16.7945,0.08397249999999999,3.0,10.0,2.5914454978556156,2.605464044086787
428,7.0,16.7945,0.08397249999999999,3.0,50.0,0.21806740411289252,0.21674635543554122
429,7.0,16.7945,0.08397249999999999,3.0,150.0,0.025722218911750288,0.025597311951335952
430,7.0,16.7945,0.08397249999999999,3.5,2.5,5.795417967533194,6.260007502113486
431,7.0,16.7945,0.08397249999999999,3.5,5.0,4.499807177530968,4.687570434339171
432,7.0,16.7945,0.08397249999999999,3.5,10.0,2.660114848679723,2.6770168884475254
433,7.0,16.7945,0.08397249999999999,3.5,50.0,0.2198996504019023,0.21863809216346836
434,7.0,16.7945,0.08397249999999999,3.5,150.0,0.02575231042095709,0.025627742836960368
435,7.0,16.7945,0.08397249999999999,5.0,2.5,6.268289467782328,6.772329486266763
436,7.0,16.7945,0.08397249999999999,5.0,5.0,4.895989004818833,5.095616111107376
437,7.0,16.7945,0.08397249999999999,5.0,10.0,2.8544968458757185,2.877766268397636
438,7.0,16.7945,0.08397249999999999,5.0,50.0,0.2227419883085661,0.22157697560522835
439,7.0,16.7945,0.08397249999999999,5.0,150.0,0.025795336150182775,0.02567125726492178
440,7.0,16.7945,0.08397249999999999,6.0,2.5,6.846309000250922,7.300688648992475
441,7.0,16.7945,0.08397249999999999,6.0,5.0,5.168362926012456,5.367031229530394
442,7.0,16.7945,0.08397249999999999,6.0,10.0,2.9482413313459217,2.975288428465294
443,7.0,16.7945,0.08397249999999999,6.0,50.0,0.22363906376972298,0.2225056030719579
444,7.0,16.7945,0.08397249999999999,6.0,150.0,0.025808084949470577,0.02568415170539207
445,7.0,16.7945,0.08397249999999999,10.0,2.5,7.609350046624173,8.170484931967618
446,7.0,16.7945,0.08397249999999999,10.0,5.0,5.631271104870448,5.873014614026214
447,7.0,16.7945,0.08397249999999999,10.0,10.0,3.119320593403164,3.1585531462641536
448,7.0,16.7945,0.08397249999999999,10.0,50.0,0.22499934066436292,0.2239147271476096
449,7.0,16.7945,0.08397249999999999,10.0,150.0,0.025826723872263622,0.025703004502605806
